"Title","Creator","Contributors","Date","Extent","Source","Keywords","Description","Digital Collection","Website","Contributing Institution","SC County","Rights","Language","Digitization Specifications","Date Digital","Type","Format","Media Type","Identifier","Digital Assistant","Series","OCLC number","Date created","Date modified","Reference URL","CONTENTdm number","CONTENTdm file name","CONTENTdm file path","Year","Original Transcript","Original Len","Special Pattern","General Pattern","Repeat Chars","Short/No Transcript","Quality","Issue Types","Detected Artifacts"
"Modjeska Simkins Papers, Topical Papers, Southern Conference for Human Welfare, 1946-1983 and no date","Simkins, Modjeska Monteith, 1899-1992","","1946-1983","32 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","10709","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/9766",9766.0,"10901.cpd","/mmsimkins/image/10901.cpd","1946","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Organizing Committee for Economic & Social Justice, 1983-1992","Simkins, Modjeska Monteith, 1899-1992","","1983-1992","38 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","11026","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/9875",9875.0,"11010.cpd","/mmsimkins/image/11010.cpd","1983","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Speeches, No date","Simkins, Modjeska Monteith, 1899-1992","","","38 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","11486","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/9985",9985.0,"11120.cpd","/mmsimkins/image/11120.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Speeches, 1964-1971 and no date","Simkins, Modjeska Monteith, 1899-1992","","1964-1971","5 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","11475","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/9996",9996.0,"11131.cpd","/mmsimkins/image/11131.cpd","1964","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Conference Educational Fund, No date (3 of 3)","Simkins, Modjeska Monteith, 1899-1992","","","21 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","10457","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/10067",10067.0,"11202.cpd","/mmsimkins/image/11202.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Victory Savings Bank, 1982-1984","Simkins, Modjeska Monteith, 1899-1992","","1982-1984","22 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","12063","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/10129",10129.0,"11264.cpd","/mmsimkins/image/11264.cpd","1982","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Victory Savings Bank, 1985","Simkins, Modjeska Monteith, 1899-1992","","1985","31 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","12134","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/10202",10202.0,"11337.cpd","/mmsimkins/image/11337.cpd","1985","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Victory Savings Bank, 1979","Simkins, Modjeska Monteith, 1899-1992","","1979","24 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","11940","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/10249",10249.0,"11384.cpd","/mmsimkins/image/11384.cpd","1979","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Victory Savings Bank, 1987 (1 of 2)","Simkins, Modjeska Monteith, 1899-1992","","1987","30 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","12289","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/10406",10406.0,"11616.cpd","/mmsimkins/image/11616.cpd","1987","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Victory Savings Bank, 1980-1981","Simkins, Modjeska Monteith, 1899-1992","","1980-1981","45 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","11988","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/10474",10474.0,"11684.cpd","/mmsimkins/image/11684.cpd","1980","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Victory Savings Bank, 1986","Simkins, Modjeska Monteith, 1899-1992","","1986","23 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","12210","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/10548",10548.0,"11758.cpd","/mmsimkins/image/11758.cpd","1986","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Victory Savings Bank, No date (1 of 2)","Simkins, Modjeska Monteith, 1899-1992","","","15 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","12581","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/10645",10645.0,"11855.cpd","/mmsimkins/image/11855.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Victory Savings Bank, 1988","Simkins, Modjeska Monteith, 1899-1992","","1988","19 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","12449","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/10745",10745.0,"12030.cpd","/mmsimkins/image/12030.cpd","1988","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Victory Savings Bank, No date (2 of 2)","Simkins, Modjeska Monteith, 1899-1992","","","18 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","12630","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/10786",10786.0,"12071.cpd","/mmsimkins/image/12071.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Series: Newspaper clippings, no date","Simkins, Modjeska Monteith, 1899-1992","","","38 items","Modjeska Simkins Papers. Series: Newspaper clippings. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Clippings","14265","Lauren Mojkowski","Newspaper clippings","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/11401",11401.0,"12761.cpd","/mmsimkins/supp/D10000/11401/index.pdf","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Series: Newspaper clippings, 1966-1967","Simkins, Modjeska Monteith, 1899-1992","","1999-1967","84 items","Modjeska Simkins Papers. Series: Newspaper clippings. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Clippings","13557","Lauren Mojkowski","Newspaper clippings","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/11507",11507.0,"12867.cpd","/mmsimkins/supp/D10000/11507/index.pdf","1999","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Richland County Council, 1965","Simkins, Modjeska Monteith, 1899-1992","","1965","36 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","06839","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/11582",11582.0,"12942.cpd","/mmsimkins/image/12942.cpd","1965","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Series: Newspaper clippings, 1970-1973","Simkins, Modjeska Monteith, 1899-1992","","1970-1973","106 items","Modjeska Simkins Papers. Series: Newspaper clippings. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Clippings","13779","Lauren Mojkowski","Newspaper clippings","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/11706",11706.0,"13066.cpd","/mmsimkins/supp/D10000/11706/index.pdf","1970","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Series: Newspaper clippings, 1946-1949","Simkins, Modjeska Monteith, 1899-1992","","1946-1949","194 items","Modjeska Simkins Papers. Series: Newspaper clippings. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Clippings","13235","Lauren Mojkowski","Newspaper clippings","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/11997",11997.0,"13357.cpd","/mmsimkins/supp/D10000/11997/index.pdf","1946","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Organizing Committee for Economic & Social Justice, No date","Simkins, Modjeska Monteith, 1899-1992","","","19 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","11163","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12048",12048.0,"13408.cpd","/mmsimkins/image/13408.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Series: Newspaper clippings, 1990-1995","Simkins, Modjeska Monteith, 1899-1992","","1990-1995","6 items","Modjeska Simkins Papers. Series: Newspaper clippings. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Clippings","14256","Lauren Mojkowski","Newspaper clippings","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12056",12056.0,"13416.cpd","/mmsimkins/supp/D10000/12056/index.pdf","1990","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Series: Newspaper clippings, 1968-1969","Simkins, Modjeska Monteith, 1899-1992","","1968-1969","39 items","Modjeska Simkins Papers. Series: Newspaper clippings. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Clippings","13669","Lauren Mojkowski","Newspaper clippings","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12132",12132.0,"13492.cpd","/mmsimkins/supp/D10000/12132/index.pdf","1968","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Series: Newspaper clippings, 1936-1945","Simkins, Modjeska Monteith, 1899-1992","","1936-1945","40 items","Modjeska Simkins Papers. Series: Newspaper clippings. South Carolina Political Collections.","","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Clippings","13170","Lauren Mojkowski","Newspaper clippings","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12183",12183.0,"13543.cpd","/mmsimkins/supp/D10000/12183/index.pdf","1936","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Series: Newspaper clippings, 1984-1989","Simkins, Modjeska Monteith, 1899-1992","","1984-1989","85 items","Modjeska Simkins Papers. Series: Newspaper clippings. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Clippings","14129","Lauren Mojkowski","Newspaper clippings","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12299",12299.0,"13659.cpd","/mmsimkins/supp/D10000/12299/index.pdf","1984","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Series: Newspaper clippings, 1974-1979","Simkins, Modjeska Monteith, 1899-1992","","1974-1979","68 items","Modjeska Simkins Papers. Series: Newspaper clippings. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Clippings","13912","Lauren Mojkowski","Newspaper clippings","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12396",12396.0,"13756.cpd","/mmsimkins/supp/D10000/12396/index.pdf","1974","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Series: Newspaper clippings, 1980-1984","Simkins, Modjeska Monteith, 1899-1992","","1980-1984","87 items","Modjeska Simkins Papers. Series: Newspaper clippings. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Clippings","14016","Lauren Mojkowski","Newspaper clippings","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12501",12501.0,"13861.cpd","/mmsimkins/supp/D10000/12501/index.pdf","1980","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Biographical Papers, General, 1913-1992","Simkins, Modjeska Monteith, 1899-1992","Burton, Orville Vernon; Coble, Robert D.; Murphy, George B., 1906-1986","1913-1992","19 items","Modjeska Simkins Papers. Series: Biographical Papers. South Carolina Political Collections.","Simkins, Modjeska Monteith, 1899-1922; Columbia (S.C.); Benedict College; Henry Clarence Monteith; Murphy, George B., 1906-1986","Most of the items in this folder relate biogrpahical information on Modjeska Simkins, including several newspaper or magazine articles. There are a few items related to her funeral, including an article in The State  from April 10, 1992. The folder also incldues an encyclopedia entry from historian and Clemson University professor Orville Vernon Burton. It also contains a certificate from Columbia mayor Bob Coble, declaring December 5, 1991 Modjeska Simkins Day. There is also an interview about Ms. Simkins with George B. Murphy, Jr., editor of the Washington Afro-American. Finally, the folder includes two of Simkins's passports.","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","00017","Nathan Joseph Saunders","Biographical Papers","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12543",12543.0,"13903.cpd","/mmsimkins/supp/D10000/12543/index.pdf","1913","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, General Papers, 1983-1986","Simkins, Modjeska Monteith, 1899-1992","","1983-1986","78 items","Modjeska Simkins Papers. Series: General Papers. South Carolina Political Collections.","","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300dpi, 24-bit depth, color, Zeutschel Omniscan A0 Overhead Scanner, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","01191","Nathan Joseph Saunders","General papers","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12651",12651.0,"14011.cpd","/mmsimkins/supp/D10000/12651/index.pdf","1983","",0,False,False,False,True,False,"['Empty Transcript']","[]"
