"Title","Creator","Contributors","Date","Approximate Date","Source","Subject","Local Subject","S.C. County","Description","Extent","Digital Collection","Website","Contributing Institution","Rights","Time Period","Geographic Location","Language","Digitization Specifications","Date Digital","Type","Format","Media Type","Identifier","Note","Digital Assistant","OCLC number","Date created","Date modified","Reference URL","CONTENTdm number","CONTENTdm file name","CONTENTdm file path","Year","Original Transcript","Original Len","Special Pattern","General Pattern","Repeat Chars","Short/No Transcript","Quality","Issue Types","Detected Artifacts"
"Letter to John from Arthur, July 22, 1946","","John Henry McCray, 1910-1987","1946-07-21 00:00:00","","Manuscripts; Accession 11294.","","","","A letter to John from Arthur sent on July 22, 1946.","1 item","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Post-War America (1946-1954)","","Durham, Durham County, North Carolina, United States","English","300ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-02","Text","image/jpeg","Documents (object genre)","mccrayjh03-13-044","","Joshua Schutzenhofer","","2021-11-18","2021-11-18","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/7079",7079.0,"7689.jp2","/p17173coll38/image/7689.jp2","1946","North Carolina Mutual Life Insurance Company    OF DURHAM, N. C.",52,False,False,False,False,True,"[]","[]"
"Letter to Mr. John H. McCray from A. J. Clement, Jr., October 6, 1944","","John Henry McCray, 1910-1987","1944-10-05 00:00:00","","Manuscripts; Accession 11294.","North Carolina Mutual Life Insurance Company","","","A letter to Mr. John H. McCray from A. J. Clement, Jr. sent on October 6, 1944.","1 item","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","World War II (1939-1945)","","English","300ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-02","Text","image/jpeg","Documents (object genre)","mccrayjh03-12-011","","Joshua Schutzenhofer","","2021-11-18","2021-11-18","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/7112",7112.0,"7722.jp2","/p17173coll38/image/7722.jp2","1944","NORTH CAROLINA MUTUAL  LIFE INSURANCE COMPANY",39,False,False,False,False,True,"[]","[]"
"Letter to Mr. John H. McCray from W. E. Prisleau, June 19, 1944","","McCray, John Henry, 1910-1987","1944-06-18 00:00:00","","Manuscripts; Accession 11294.","","","","A letter to Mr. John H. McCray from W. E. Prisleau sent on June 19, 1944.","1 item","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","World War II (1939-1945)","Columbia, Richland County, South Carolina, United States","English","300ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-02","text","image/jpeg","Documents (object genre)","mccrayjh03-30-007","","Joshua Schutzenhofer","","2021-11-19","2021-11-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/7894",7894.0,"8504.jp2","/p17173coll38/image/8504.jp2","1944","Progressive Democratic Party        Columbia 20, S. C.",41,False,False,False,False,True,"[]","[]"
"Letter to Mr. John H. McCray from Charles A. Seele, September 23, 1948, Page 1","","McCray, John Henry, 1910-1987","1948-09-22 00:00:00","","Manuscripts; Accession 11294.","","","","A letter to Mr. John H. McCray from Charles A. Seele sent on September 23, 1948.","1 item ; Page 1 of 2","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","Post-War America (1946-1954)","Linconville, Charleston County, South Carolina, United States","English","300ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-02","text","image/jpeg","Documents (object genre)","mccrayjh03-30-096","","Joshua Schutzenhofer","","2021-11-19","2021-11-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/7983",7983.0,"8593.jp2","/p17173coll38/image/8593.jp2","1948","I",1,False,False,False,True,False,"['Low Char Count']","[]"
"Letter to the Progressive Democratic Party Headquarters, May 19, 1944","","McCray, John Henry, 1910-1987","1944-05-18 00:00:00","","Manuscripts; Accession 11294.","","","","A letter to the Progressive Democratic Party Headquarters sent on May 19, 1944.","1 item","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","World War II (1939-1945)","Columbia, Richland County, South Carolina, United States","English","300ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-02","text","image/jpeg","Documents (object genre)","mccrayjh03-25-002","","Joshua Schutzenhofer","","2021-11-19","2021-11-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/8259",8259.0,"8869.jp2","/p17173coll38/image/8869.jp2","1944","VOORHEES NORMAL AND INDUSTRIAL SCHOOL",33,False,False,False,False,True,"[]","[]"
"Letter to Mr. John H. McCray from T. H. Moore, May 21, 1944","","McCray, John Henry, 1910-1987","1944-05-20 00:00:00","","Manuscripts; Accession 11294.","","","","A letter to Mr. John H. McCray from T. H. Moore sent on May 21, 1944.","1 item","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","World War II (1939-1945)","Columbia, Richland County, South Carolina, United States","English","300ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-02","text","image/jpeg","Documents (object genre)","mccrayjh03-25-003","","Joshua Schutzenhofer","","2021-11-19","2021-11-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/8260",8260.0,"8870.jp2","/p17173coll38/image/8870.jp2","1944","VOORHEES NORMAL AND INDUSTRIAL SCHOOL",33,False,False,False,False,True,"[]","[]"
"A Political Meeting, M. P. Kennedy","","McCray, John Henry, 1910-1987","","","Manuscripts; Accession 11294.","","","","A flyer about a political meeting and about voters remembering their birthright held by M. P. Kennedy.","1 item","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","","","English","300ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-02","text","image/jpeg","Documents (object genre)","mccrayjh03-27-045","","Joshua Schutzenhofer","","2021-11-19","2021-11-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/8335",8335.0,"9032.jp2","/p17173coll38/image/9032.jp2","","VOTERS!    Remember Your  BIRTHRIGHT!    A Political    Meeting    Wesley M. E. Church    Friday Night, 8:30    M. P. Kennedy, M. D., Chmn.    Progressive Democratic Party",127,False,False,False,False,True,"[]","[]"
"A Political Meeting, M. P. Kennedy","","McCray, John Henry, 1910-1987","","","Manuscripts; Accession 11294.","","","","A flyer about a political meeting and about voters remembering their birthright held by M. P. Kennedy.","1 item","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","","","English","300ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-02","text","image/jpeg","Documents (object genre)","mccrayjh03-27-046","","Joshua Schutzenhofer","","2021-11-19","2021-11-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/8336",8336.0,"9033.jp2","/p17173coll38/image/9033.jp2","","VOTERS!    Remember Your  BIRTHRIGHT!    A Political    Meeting    Wesley M. E. Church    Friday Night, 8:30    M. P. Kennedy, M. D., Chmn.    Progressive Democratic Party",127,False,False,False,False,True,"[]","[]"
"Letter to Mr. John H. McCray from J. L. Kennedy, October 13, 1948, Page 1","","McCray, John Henry, 1910-1987","1948-10-13 00:00:00","","Manuscripts; Accession 11294.","","","","A letter to Mr. John H. McCray from J. L. Kennedy sent on October 13, 1948.","1 item ; Page 1 of 2","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina, South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","Post-War America (1946-1954)","Timmonsville, Florence County, South Carolina, United States;Columbia, Richland County, South Carolina, United States","English","300ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-11","Text","image/jpeg","Documents (object genre)","mccrayjh03-40-160","","Joshua Schutzenhofer","","2021-11-19","2021-11-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/8532",8532.0,"9229.jp2","/p17173coll38/image/9229.jp2","1948","i",1,False,False,False,True,False,"['Low Char Count']","[]"
"Letter to John from J. C. Brawn, Page 2","","McCray, John Henry, 1910-1987","","","Manuscripts; Accession 11294.","","","","A letter to John from J. C. Brawn.","1 item ; Page 2 of 2","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina, South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","","Florence, Florence County, South Carolina, United States","English","300ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-11","Text","image/jpeg","Documents (object genre)","mccrayjh03-40-212","","Joshua Schutzenhofer","","2021-11-19","2021-11-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/8584",8584.0,"9281.jp2","/p17173coll38/image/9281.jp2","","CHAIRMAN J. C. BROWN  SIXTH CONGRESSIONAL DISTRICT  SOUTH CAROLINA    Ritz Casino, Palm Garden & Hotel    BILLIARDS - WINES - BEER AND TAXI    PHONE 9162 P. O. BOX B22",129,False,False,False,False,True,"[]","[]"
"Letter to John from J. C. Brawn, Page 1","","McCray, John Henry, 1910-1987","","","Manuscripts; Accession 11294.","","","","A letter to John from J. C. Brawn.","1 item ; Page 1 of 4","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina, South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","","Florence, Florence County, South Carolina, United States","English","300ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-11","Text","image/jpeg","Documents (object genre)","mccrayjh03-40-213","","Joshua Schutzenhofer","","2021-11-19","2021-11-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/8585",8585.0,"9282.jp2","/p17173coll38/image/9282.jp2","","CHAIRMAN J. C. BROWN  SIXTH CONGRESSIONAL DISTRICT  SOUTH CAROLINA    Ritz Casino, Palm Garden & Hotel    BILLIARDS - WINES - BEER AND TAXI",110,False,False,False,False,True,"[]","[]"
"Letter to John from J. C. Brawn, Page 2","","McCray, John Henry, 1910-1987","","","Manuscripts; Accession 11294.","","","","A letter to John from J. C. Brawn.","1 item ; Page 2 of 4","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina, South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","","Florence, Florence County, South Carolina, United States","English","300ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-11","Text","image/jpeg","Documents (object genre)","mccrayjh03-40-214","","Joshua Schutzenhofer","","2021-11-19","2021-11-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/8586",8586.0,"9283.jp2","/p17173coll38/image/9283.jp2","","CHAIRMAN J. C. BROWN  SIXTH CONGRESSIONAL DISTRICT  SOUTH CAROLINA    Ritz Casino, Palm Garden & Hotel    BILLIARDS - WINES - BEER AND TAXI    PHONE 9162 P. O. BOX B22",129,False,False,False,False,True,"[]","[]"
"Letter to John from J. C. Brawn, Page 3","","McCray, John Henry, 1910-1987","","","Manuscripts; Accession 11294.","","","","A letter to John from J. C. Brawn.","1 item ; Page 3 of 4","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina, South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","","Florence, Florence County, South Carolina, United States","English","300ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-11","Text","image/jpeg","Documents (object genre)","mccrayjh03-40-215","","Joshua Schutzenhofer","","2021-11-19","2021-11-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/8587",8587.0,"9284.jp2","/p17173coll38/image/9284.jp2","","CHAIRMAN J. C. BROWN  SIXTH CONGRESSIONAL DISTRICT  SOUTH CAROLINA    Ritz Casino, Palm Garden & Hotel    BILLIARDS - WINES - BEER AND TAXI    PHONE 9162 P. O. BOX B22",129,False,False,False,False,True,"[]","[]"
